Year,Age
2006.0,29.254375667068757
2006.0,29.254375667068757
2006.0,29.254375667068757
2006.0,11.0
2005.0,36.0
2005.0,29.181950007833706
2005.0,52.0
2004.0,15.0
2004.0,29.109524348598626
2004.0,29.109524348598626
2003.0,29.037098689363575
2002.0,47.0
2002.0,22.0
2002.0,28.0
2002.0,32.0
2002.0,35.0
2001.0,28.892247370893443
2001.0,28.892247370893443
2001.0,75.0
2001.0,24.0
2001.0,45.0
2001.0,35.0
2000.0,27.0
1999.0,28.0
1998.0,16.0
1998.0,28.674970393188232
1997.0,18.0
1996.0,28.0
1996.0,24.0
1996.0,16.0
1995.0,29.0
1994.0,28.38526775624797
1993.0,28.31284209701289
1992.0,17.0
1990.0,26.0
1990.0,30.0
1989.0,46.0
1987.0,47.0
1986.0,27.805862482367417
1986.0,29.0
1985.0,67.0
1983.0,27.588585504662234
1983.0,27.588585504662234
1983.0,14.0
1982.0,27.516159845427154
1980.0,13.0
1980.0,27.371308526957023
1977.0,20.0
1976.0,20.0
1976.0,25.0
1974.0,21.0
1974.0,45.0
1974.0,26.9367545715466
1973.0,26.86432891231155
1972.0,15.0
1971.0,18.0
1971.0,25.0
1971.0,15.0
1970.0,26.64705193460634
1970.0,13.0
1970.0,25.0
1970.0,26.64705193460634
1969.0,15.0
1968.0,41.0
1968.0,26.502200616136207
1967.0,26.429774956901156
1967.0,19.0
1967.0,15.0
1965.0,25.0
1964.0,23.0
1963.0,18.0
1963.0,26.140072319960865
1963.0,26.140072319960865
1962.0,24.0
1962.0,19.0
1962.0,26.067646660725813
1962.0,26.067646660725813
1961.0,22.0
1961.0,25.995221001490734
1960.0,25.922795342255682
1959.0,25.850369683020602
1959.0,25.850369683020602
1959.0,37.0
1959.0,25.850369683020602
1958.0,25.777944023785523
1958.0,20.0
1958.0,25.777944023785523
1958.0,21.0
1958.0,25.777944023785523
1956.0,25.63309270531539
1956.0,25.63309270531539
1955.0,25.56066704608034
1953.0,25.41581572761021
1953.0,23.0
1952.0,25.34339006837513
1951.0,25.270964409140078
1950.0,50.0
1950.0,14.0
1950.0,25.198538749904998
1948.0,13.0
1948.0,16.0
1948.0,25.053687431434867
1947.0,17.0
1947.0,24.981261772199787
1945.0,24.836410453729656
1943.0,24.691559135259524
1942.0,24.619133476024444
1942.0,24.619133476024444
1942.0,24.619133476024444
1941.0,20.0
1941.0,24.546707816789393
1941.0,53.0
1941.0,19.0
1940.0,24.474282157554313
1939.0,24.401856498319262
1938.0,24.329430839084182
1937.0,24.25700517984913
1936.0,16.0
1936.0,24.18457952061405
1935.0,24.112153861379
1935.0,24.112153861379
1931.0,23.82245122443871
1931.0,23.82245122443871
1930.0,23.750025565203657
1929.0,23.677599905968577
1929.0,23.677599905968577
1927.0,23.532748587498446
1922.0,19.0
1921.0,20.0
1921.0,22.0
1917.0,22.80849199514776
1916.0,25.0
1914.0,22.59121501744258
1909.0,22.229086721267237
1907.0,22.084235402797106
1906.0,22.011809743562026
1906.0,22.011809743562026
1905.0,21.939384084326974
1905.0,21.0
1905.0,40.0
1904.0,21.866958425091894
1902.0,21.722107106621763
1900.0,21.577255788151632
1899.0,15.0
1898.0,21.4324044696815
1896.0,11.0
1892.0,15.0
1890.0,20.852999195800948
1890.0,20.852999195800948
1889.0,20.780573536565896
1887.0,33.0
1886.0,20.563296558860685
1883.0,20.346019581155474
1880.0,20.12874260345029
1878.0,19.98389128498016
1874.0,19.69418864803987
1870.0,40.0
1860.0,18.680229418748922
1855.0,18.31810112257361
1835.0,16.86958793787224
1802.0,14.479541183115032
1776.0,12.59647404300327
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
2023.0,24.0
2023.0,67.0
2022.0,40.0
2022.0,19.0
2021.0,9.0
2021.0,30.340760555594784
2021.0,30.340760555594784
2021.0,47.0
2021.0,38.0
2021.0,48.0
2021.0,59.0
2021.0,30.340760555594784
2021.0,58.0
2020.0,30.268334896359704
2020.0,29.0
2020.0,18.0
2020.0,21.0
2019.0,51.0
2019.0,64.0
2019.0,30.195909237124653
2019.0,50.0
2018.0,30.123483577889573
2018.0,50.0
2018.0,13.0
2017.0,25.0
2017.0,30.05105791865452
2017.0,20.0
2017.0,30.05105791865452
2016.0,55.0
2016.0,42.0
2016.0,36.0
2016.0,23.0
2016.0,24.0
2016.0,60.0
2016.0,29.97863225941944
2015.0,12.0
2015.0,37.0
2015.0,32.0
2015.0,26.0
2015.0,29.906206600184362
2014.0,50.0
2014.0,17.0
2014.0,29.83378094094931
2014.0,29.0
2014.0,29.83378094094931
2014.0,29.83378094094931
2014.0,29.83378094094931
2014.0,21.0
2013.0,26.0
2013.0,29.76135528171423
2013.0,32.0
2013.0,9.0
2013.0,50.0
2013.0,29.76135528171423
2012.0,29.68892962247918
2012.0,50.0
2012.0,16.0
2012.0,15.0
2011.0,5.0
2011.0,30.0
2011.0,32.0
2010.0,16.0
2010.0,21.0
2010.0,17.0
2010.0,20.0
2010.0,60.0
2009.0,49.0
2009.0,29.471652644773968
2009.0,29.471652644773968
2009.0,29.471652644773968
2009.0,41.0
2009.0,55.0
2009.0,52.0
2009.0,19.0
2008.0,39.0
2008.0,51.0
2008.0,29.0
2008.0,49.0
2008.0,28.0
2008.0,25.0
2007.0,58.0
2007.0,20.0
2007.0,36.0
2007.0,20.0
2006.0,10.0
2006.0,40.0
2005.0,29.0
2005.0,8.0
2005.0,24.0
2004.0,29.109524348598626
2004.0,29.109524348598626
2003.0,30.0
2003.0,29.037098689363575
2003.0,17.0
2003.0,28.0
2003.0,44.0
2002.0,41.0
2001.0,28.892247370893443
2001.0,17.0
2001.0,36.0
2001.0,22.0
2000.0,27.0
2000.0,17.0
2000.0,69.0
2000.0,28.819821711658363
2000.0,52.0
1999.0,28.747396052423284
1999.0,12.0
1999.0,30.0
1998.0,23.0
1996.0,28.5301190747181
1996.0,18.0
1996.0,32.0
1995.0,18.0
1995.0,12.0
1995.0,28.45769341548302
1995.0,32.0
1994.0,28.38526775624797
1994.0,28.38526775624797
1994.0,28.38526775624797
1994.0,24.0
1994.0,28.38526775624797
1993.0,17.0
1993.0,31.0
1992.0,28.24041643777784
1992.0,21.0
1992.0,28.24041643777784
1991.0,21.0
1989.0,24.0
1987.0,21.0
1987.0,12.0
1986.0,26.0
1986.0,16.0
1984.0,29.0
1984.0,27.661011163897285
1984.0,27.661011163897285
1983.0,14.0
1983.0,21.0
1983.0,27.588585504662234
1982.0,20.0
1982.0,27.516159845427154
1980.0,29.0
1980.0,27.371308526957023
1979.0,56.0
1978.0,34.0
1977.0,25.0
1977.0,27.154031549251812
1976.0,27.08160589001676
1975.0,18.0
1975.0,24.0
1975.0,16.0
1975.0,27.00918023078168
1974.0,26.9367545715466
1974.0,26.9367545715466
1973.0,26.86432891231155
1972.0,17.0
1972.0,24.0
1972.0,24.0
1970.0,26.64705193460634
1969.0,26.574626275371287
1968.0,63.0
1967.0,18.0
1967.0,26.429774956901156
1967.0,26.429774956901156
1966.0,26.357349297666076
1966.0,9.0
1966.0,16.0
1966.0,16.0
1965.0,43.0
1965.0,26.284923638430996
1964.0,26.212497979195945
1964.0,26.212497979195945
1964.0,26.212497979195945
1963.0,30.0
1963.0,15.0
1962.0,23.0
1962.0,26.067646660725813
1962.0,26.067646660725813
1962.0,26.067646660725813
1961.0,23.0
1960.0,25.922795342255682
1960.0,25.922795342255682
1960.0,25.922795342255682
1959.0,19.0
1958.0,14.0
1958.0,28.0
1957.0,15.0
1956.0,25.63309270531539
1956.0,25.0
1956.0,15.0
1955.0,25.56066704608034
1954.0,25.48824138684526
1954.0,35.0
1953.0,25.41581572761021
1953.0,25.41581572761021
1952.0,25.34339006837513
1952.0,25.34339006837513
1951.0,19.0
1950.0,31.0
1950.0,16.0
1950.0,25.0
1948.0,38.0
1947.0,24.981261772199787
1946.0,12.0
1944.0,24.763984794494604
1944.0,24.763984794494604
1943.0,24.691559135259524
1942.0,19.0
1940.0,24.474282157554313
1940.0,13.0
1938.0,24.329430839084182
1936.0,24.18457952061405
1935.0,24.112153861379
1934.0,19.0
1934.0,24.03972820214392
1933.0,23.96730254290884
1932.0,23.89487688367379
1932.0,23.89487688367379
1931.0,23.82245122443871
1930.0,23.750025565203657
1929.0,16.0
1929.0,23.677599905968577
1929.0,26.0
1929.0,9.0
1928.0,17.0
1927.0,17.0
1927.0,70.0
1924.0,22.0
1922.0,23.170620291323104
1919.0,22.95334331361792
1916.0,22.73606633591271
1914.0,22.59121501744258
1913.0,22.5187893582075
1913.0,22.5187893582075
1911.0,22.373938039737368
1910.0,22.301512380502317
1908.0,22.156661062032157
1907.0,22.084235402797106
1906.0,22.011809743562026
1904.0,21.866958425091894
1904.0,21.866958425091894
1899.0,21.504830128916552
1898.0,21.4324044696815
1898.0,21.4324044696815
1898.0,21.4324044696815
1895.0,21.21512749197629
1888.0,20.708147877330816
1887.0,20.635722218095765
1885.0,20.490870899625605
1883.0,20.346019581155474
1880.0,20.0
1860.0,18.680229418748922
1853.0,18.173249804103477
1852.0,18.100824144868398
1850.0,17.955972826398266
1849.0,17.883547167163186
1841.0,17.30414189328266
1837.0,17.0144392563424
1837.0,12.0
1779.0,12.81375102070848
1748.0,10.56855558442139
1700.0,7.092123941138155
1642.0,2.89143570550425
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1961.2612927811979,6.0
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
2023.0,22.0
2023.0,42.0
2023.0,22.0
2022.0,26.0
2022.0,56.0
2022.0,20.0
2022.0,42.0
2021.0,24.0
2021.0,30.340760555594784
2021.0,51.0
2021.0,52.0
2020.0,30.0
2020.0,54.0
2020.0,30.268334896359704
2020.0,30.268334896359704
2019.0,21.0
2019.0,43.0
2018.0,36.0
2018.0,30.123483577889573
2018.0,38.0
2018.0,30.123483577889573
2017.0,35.0
2017.0,25.0
2017.0,24.0
2017.0,25.0
2017.0,25.0
2017.0,30.05105791865452
2017.0,15.0
2017.0,30.05105791865452
2017.0,48.0
2017.0,29.0
2016.0,41.0
2016.0,29.97863225941944
2016.0,51.0
2016.0,64.0
2016.0,29.97863225941944
2016.0,29.97863225941944
2015.0,22.0
2015.0,25.0
2014.0,29.0
2014.0,29.83378094094931
2013.0,29.76135528171423
2013.0,13.0
2013.0,47.0
2013.0,17.0
2013.0,29.76135528171423
2013.0,29.0
2013.0,41.0
2013.0,29.76135528171423
2012.0,31.0
2012.0,55.0
2012.0,19.0
2012.0,37.0
2012.0,29.68892962247918
2012.0,15.0
2012.0,29.68892962247918
2011.0,14.0
2011.0,32.0
2010.0,29.544078304009048
2010.0,29.544078304009048
2009.0,29.471652644773968
2009.0,14.0
2009.0,16.0
2009.0,17.0
2009.0,29.471652644773968
2008.0,32.0
2008.0,19.0
2008.0,29.399226985538917
2008.0,24.0
2007.0,19.0
2007.0,29.326801326303837
2007.0,29.326801326303837
2006.0,29.254375667068757
2006.0,29.254375667068757
2006.0,29.254375667068757
2005.0,29.181950007833706
2005.0,12.0
2005.0,16.0
2005.0,70.0
2004.0,17.0
2004.0,29.109524348598626
2004.0,46.0
2004.0,29.109524348598626
2003.0,13.0
2003.0,46.0
2003.0,29.037098689363575
2003.0,37.0
2003.0,29.037098689363575
2003.0,54.0
2002.0,28.0
2002.0,55.0
2001.0,36.0
2001.0,16.0
2001.0,14.0
2001.0,28.892247370893443
2000.0,55.0
1998.0,17.0
1998.0,35.0
1998.0,28.674970393188232
1995.0,28.45769341548302
1995.0,18.0
1995.0,28.45769341548302
1995.0,33.0
1994.0,26.0
1994.0,22.0
1994.0,15.0
1993.0,26.0
1992.0,10.0
1991.0,70.0
1991.0,30.0
1990.0,53.0
1989.0,27.0
1989.0,28.023139460072628
1989.0,10.0
1987.0,8.0
1987.0,18.0
1985.0,27.733436823132365
1985.0,27.733436823132365
1985.0,10.0
1985.0,13.0
1985.0,20.0
1985.0,27.733436823132365
1984.0,28.0
1983.0,27.0
1982.0,17.0
1981.0,24.0
1981.0,25.0
1978.0,27.22645720848689
1976.0,29.0
1976.0,27.08160589001676
1974.0,26.9367545715466
1972.0,26.79190325307647
1972.0,17.0
1967.0,26.429774956901156
1967.0,26.429774956901156
1967.0,26.429774956901156
1967.0,22.0
1967.0,21.0
1966.0,8.0
1965.0,26.284923638430996
1965.0,25.0
1965.0,26.284923638430996
1964.0,25.0
1964.0,26.212497979195945
1964.0,26.212497979195945
1964.0,26.212497979195945
1964.0,26.212497979195945
1963.0,21.0
1963.0,25.0
1962.0,39.0
1961.0,23.0
1961.0,25.995221001490734
1961.0,25.995221001490734
1961.0,25.995221001490734
1960.0,39.0
1960.0,58.0
1960.0,25.922795342255682
1959.0,25.850369683020602
1959.0,29.0
1959.0,30.0
1959.0,25.850369683020602
1958.0,25.777944023785523
1958.0,17.0
1957.0,22.0
1957.0,25.70551836455047
1956.0,25.63309270531539
1956.0,25.63309270531539
1956.0,25.63309270531539
1955.0,25.56066704608034
1954.0,27.0
1954.0,30.0
1953.0,25.41581572761021
1952.0,25.34339006837513
1951.0,25.270964409140078
1951.0,25.270964409140078
1950.0,25.0
1950.0,25.198538749904998
1949.0,18.0
1947.0,25.0
1947.0,21.0
1944.0,24.763984794494604
1944.0,24.763984794494604
1944.0,24.763984794494604
1942.0,24.619133476024444
1942.0,25.0
1942.0,24.619133476024444
1941.0,6.0
1939.0,24.401856498319262
1938.0,18.0
1938.0,24.329430839084182
1937.0,24.25700517984913
1936.0,24.18457952061405
1935.0,24.112153861379
1934.0,11.0
1933.0,50.0
1933.0,23.96730254290884
1932.0,23.89487688367379
1931.0,23.82245122443871
1930.0,23.0
1928.0,23.605174246733526
1924.0,23.315471609793235
1924.0,23.315471609793235
1923.0,23.243045950558184
1917.0,22.80849199514776
1916.0,22.73606633591271
1916.0,22.73606633591271
1914.0,22.59121501744258
1914.0,22.59121501744258
1914.0,22.59121501744258
1912.0,22.446363698972448
1911.0,22.373938039737368
1908.0,22.156661062032157
1902.0,21.722107106621763
1898.0,21.4324044696815
1894.0,21.14270183274124
1893.0,21.07027617350616
1890.0,20.852999195800948
1886.0,20.563296558860685
1885.0,20.490870899625605
1882.0,20.273593921920423
1880.0,20.12874260345029
1879.0,20.05631694421521
1878.0,19.98389128498016
1877.0,19.91146562574508
1872.0,19.549337329569738
1870.0,40.0
1870.0,13.0
1868.0,35.0
1863.0,18.897506396454133
1861.0,18.752655077984002
1855.0,18.31810112257361
1818.0,15.63835173087611
1808.0,14.914095138525425
1764.0,11.727366132182468
1721.0,8.613062785074575
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
2022.0,51.0
2022.0,30.413186214829835
2022.0,30.413186214829835
2022.0,51.0
2021.0,30.340760555594784
2021.0,19.0
2020.0,20.0
2020.0,13.0
2020.0,14.0
2020.0,15.0
2020.0,16.0
2020.0,38.0
2020.0,59.0
2019.0,30.195909237124653
2018.0,43.0
2018.0,30.123483577889573
2018.0,11.0
2018.0,30.123483577889573
2018.0,32.0
2018.0,30.123483577889573
2018.0,10.0
2018.0,45.0
2017.0,30.05105791865452
2017.0,40.0
2017.0,40.0
2017.0,10.0
2017.0,16.0
2016.0,29.97863225941944
2016.0,29.97863225941944
2016.0,11.0
2016.0,33.0
2016.0,41.0
2016.0,29.97863225941944
2015.0,10.0
2015.0,54.0
2015.0,21.0
2015.0,22.0
2015.0,50.0
2014.0,31.0
2014.0,29.83378094094931
2014.0,14.0
2014.0,12.0
2014.0,42.0
2013.0,58.0
2013.0,60.0
2013.0,45.0
2013.0,29.76135528171423
2012.0,43.0
2012.0,29.68892962247918
2012.0,24.0
2012.0,12.0
2012.0,16.0
2012.0,28.0
2012.0,26.0
2011.0,29.6165039632441
2011.0,29.6165039632441
2011.0,21.0
2011.0,10.0
2011.0,54.0
2010.0,30.0
2010.0,29.544078304009048
2010.0,29.544078304009048
2010.0,29.544078304009048
2010.0,29.544078304009048
2010.0,32.0
2009.0,27.0
2008.0,29.399226985538917
2007.0,23.0
2007.0,14.0
2006.0,34.0
2006.0,14.0
2006.0,24.0
2006.0,35.0
2006.0,21.0
2005.0,32.0
2005.0,18.0
2005.0,48.0
2004.0,22.0
2004.0,21.0
2004.0,29.109524348598626
2003.0,17.0
2003.0,11.0
2002.0,21.0
2002.0,9.0
2002.0,11.0
2002.0,50.0
2002.0,16.0
2002.0,44.0
2001.0,44.0
2001.0,44.0
2001.0,28.892247370893443
2001.0,48.0
2001.0,18.0
2001.0,42.0
2001.0,28.892247370893443
2001.0,40.0
2000.0,31.0
2000.0,25.0
2000.0,15.0
2000.0,17.0
1999.0,39.0
1999.0,28.0
1999.0,62.0
1999.0,43.0
1997.0,33.0
1997.0,19.0
1996.0,28.5301190747181
1995.0,17.0
1995.0,25.0
1995.0,28.45769341548302
1994.0,28.38526775624797
1993.0,27.0
1993.0,15.0
1993.0,28.31284209701289
1992.0,30.0
1992.0,30.0
1992.0,28.24041643777784
1992.0,36.0
1991.0,28.16799077854276
1991.0,42.0
1991.0,28.16799077854276
1990.0,28.09556511930768
1989.0,31.0
1989.0,28.023139460072628
1989.0,28.023139460072628
1988.0,38.0
1988.0,27.950713800837548
1988.0,22.0
1987.0,32.0
1985.0,16.0
1983.0,29.0
1983.0,17.0
1982.0,27.516159845427154
1981.0,24.0
1981.0,15.0
1979.0,19.0
1979.0,27.298882867721943
1979.0,19.0
1978.0,27.0
1975.0,20.0
1975.0,21.0
1975.0,14.0
1975.0,29.0
1975.0,18.0
1974.0,32.0
1973.0,13.0
1970.0,26.64705193460634
1970.0,26.64705193460634
1970.0,26.64705193460634
1969.0,26.574626275371287
1968.0,28.0
1967.0,20.0
1966.0,26.357349297666076
1966.0,33.0
1966.0,29.0
1965.0,26.284923638430996
1965.0,26.284923638430996
1965.0,18.0
1964.0,19.0
1963.0,20.0
1962.0,32.0
1962.0,21.0
1961.0,25.995221001490734
1960.0,25.922795342255682
1960.0,25.922795342255682
1960.0,36.0
1959.0,25.850369683020602
1959.0,25.850369683020602
1959.0,25.850369683020602
1959.0,26.0
1959.0,25.850369683020602
1958.0,25.777944023785523
1958.0,25.777944023785523
1957.0,25.70551836455047
1954.0,13.0
1954.0,30.0
1952.0,25.34339006837513
1951.0,16.0
1951.0,23.0
1950.0,25.198538749904998
1949.0,32.0
1949.0,25.126113090669918
1947.0,13.0
1946.0,14.0
1946.0,18.0
1946.0,24.908836112964735
1944.0,24.763984794494604
1943.0,24.691559135259524
1943.0,20.0
1943.0,24.691559135259524
1942.0,24.619133476024444
1942.0,24.619133476024444
1940.0,17.0
1939.0,24.401856498319262
1937.0,20.0
1936.0,24.18457952061405
1936.0,24.18457952061405
1935.0,38.0
1935.0,27.0
1934.0,13.0
1934.0,38.0
1934.0,24.03972820214392
1931.0,23.82245122443871
1930.0,23.750025565203657
1930.0,23.750025565203657
1930.0,38.0
1927.0,23.532748587498446
1927.0,10.0
1924.0,21.0
1923.0,23.243045950558184
1922.0,23.170620291323104
1918.0,22.0
1918.0,22.88091765438284
1916.0,41.0
1915.0,22.66364067667763
1915.0,22.66364067667763
1913.0,12.0
1909.0,22.229086721267237
1907.0,22.084235402797106
1906.0,22.011809743562026
1904.0,21.866958425091894
1896.0,21.28755315121137
1892.0,20.99785051427108
1887.0,20.635722218095765
1886.0,20.563296558860685
1886.0,20.563296558860685
1881.0,20.201168262685343
1876.0,19.83903996651
1869.0,19.332060351864527
1860.0,18.680229418748922
1858.0,18.53537810027879
1855.0,18.31810112257361
1853.0,18.173249804103477
1839.0,17.15929057481253
1827.0,16.290182663991715
1825.0,16.145331345521583
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
2023.0,30.485611874064915
2023.0,16.0
2022.0,40.0
2022.0,58.0
2022.0,35.0
2022.0,32.0
2022.0,30.413186214829835
2021.0,14.0
2021.0,26.0
2021.0,8.0
2020.0,52.0
2020.0,30.268334896359704
2020.0,30.268334896359704
2020.0,55.0
2020.0,36.0
2020.0,26.0
2019.0,30.195909237124653
2019.0,23.0
2019.0,17.0
2018.0,24.0
2018.0,14.0
2018.0,10.0
2018.0,29.0
2017.0,18.0
2017.0,35.0
2017.0,26.0
2017.0,30.05105791865452
2017.0,55.0
2016.0,16.0
2016.0,58.0
2016.0,61.0
2016.0,34.0
2016.0,29.97863225941944
2016.0,6.0
2016.0,39.0
2016.0,22.0
2015.0,29.906206600184362
2015.0,50.0
2015.0,35.0
2015.0,14.0
2015.0,10.0
2015.0,22.0
2015.0,38.0
2014.0,39.0
2013.0,29.76135528171423
2013.0,12.0
2013.0,29.76135528171423
2013.0,33.0
2013.0,20.0
2013.0,18.0
2012.0,30.0
2012.0,35.0
2012.0,29.68892962247918
2012.0,29.0
2011.0,63.0
2011.0,43.0
2011.0,24.0
2011.0,17.0
2011.0,24.0
2011.0,29.6165039632441
2010.0,29.0
2010.0,29.544078304009048
2010.0,20.0
2010.0,13.0
2010.0,29.544078304009048
2010.0,10.0
2009.0,23.0
2009.0,19.0
2009.0,25.0
2008.0,43.0
2008.0,8.0
2007.0,23.0
2007.0,29.326801326303837
2007.0,29.326801326303837
2006.0,15.0
2006.0,18.0
2006.0,15.0
2006.0,21.0
2005.0,30.0
2005.0,22.0
2005.0,29.181950007833706
2005.0,29.181950007833706
2004.0,18.0
2004.0,38.0
2004.0,16.0
2003.0,28.0
2003.0,45.0
2003.0,15.0
2002.0,28.964673030128495
2002.0,19.0
2001.0,28.892247370893443
2001.0,35.0
2001.0,55.0
2000.0,5.0
2000.0,18.0
2000.0,55.0
2000.0,28.819821711658363
1999.0,28.747396052423284
1998.0,52.0
1998.0,28.674970393188232
1998.0,21.0
1998.0,28.674970393188232
1997.0,39.0
1997.0,28.602544733953152
1997.0,28.602544733953152
1996.0,29.0
1996.0,27.0
1996.0,28.5301190747181
1996.0,28.5301190747181
1995.0,9.0
1995.0,45.0
1994.0,28.38526775624797
1993.0,30.0
1993.0,26.0
1993.0,12.0
1991.0,36.0
1991.0,23.0
1991.0,10.0
1991.0,35.0
1988.0,62.0
1988.0,24.0
1988.0,17.0
1987.0,35.0
1986.0,32.0
1984.0,27.661011163897285
1982.0,20.0
1982.0,8.0
1981.0,23.0
1980.0,29.0
1980.0,27.371308526957023
1979.0,32.0
1978.0,27.22645720848689
1975.0,27.00918023078168
1975.0,27.00918023078168
1975.0,27.00918023078168
1974.0,19.0
1974.0,32.0
1972.0,19.0
1972.0,20.0
1970.0,26.64705193460634
1969.0,28.0
1968.0,15.0
1968.0,33.0
1968.0,26.502200616136207
1968.0,17.0
1967.0,26.429774956901156
1966.0,26.357349297666076
1966.0,24.0
1965.0,26.284923638430996
1965.0,19.0
1964.0,10.0
1964.0,26.212497979195945
1963.0,26.140072319960865
1963.0,26.140072319960865
1962.0,29.0
1962.0,26.067646660725813
1961.0,38.0
1961.0,25.995221001490734
1961.0,25.995221001490734
1960.0,24.0
1960.0,41.0
1960.0,17.0
1959.0,21.0
1959.0,32.0
1959.0,20.0
1958.0,25.777944023785523
1957.0,25.70551836455047
1957.0,25.70551836455047
1956.0,10.0
1956.0,38.0
1956.0,23.0
1956.0,25.63309270531539
1955.0,16.0
1955.0,25.56066704608034
1954.0,28.0
1954.0,25.48824138684526
1954.0,25.48824138684526
1951.0,21.0
1951.0,25.270964409140078
1949.0,21.0
1949.0,13.0
1949.0,25.126113090669918
1948.0,19.0
1942.0,24.619133476024444
1942.0,24.619133476024444
1942.0,24.619133476024444
1939.0,33.0
1936.0,24.18457952061405
1935.0,22.0
1935.0,24.112153861379
1932.0,23.89487688367379
1931.0,23.82245122443871
1930.0,18.0
1929.0,23.677599905968577
1926.0,17.0
1924.0,23.315471609793235
1924.0,23.315471609793235
1923.0,23.243045950558184
1923.0,23.243045950558184
1922.0,21.0
1917.0,22.80849199514776
1912.0,22.446363698972448
1910.0,22.301512380502317
1909.0,22.229086721267237
1909.0,22.229086721267237
1908.0,22.156661062032157
1907.0,22.084235402797106
1907.0,55.0
1906.0,17.0
1906.0,30.0
1903.0,21.794532765856843
1901.0,21.649681447386683
1898.0,21.4324044696815
1897.0,21.35997881044642
1896.0,21.28755315121137
1891.0,20.925424855036027
1886.0,18.0
1886.0,20.563296558860685
1883.0,37.0
1878.0,14.0
1864.0,13.0
1864.0,18.969932055689213
1863.0,18.897506396454133
1863.0,18.897506396454133
1861.0,18.752655077984002
1860.0,18.680229418748922
1851.0,18.028398485633318
1850.0,17.955972826398266
1849.0,17.883547167163186
1842.0,17.376567552517713
1970.9359277892868,26.71483712174185
1970.9359277892868,26.71483712174185
2023.0,58.0
2023.0,15.0
2022.0,30.413186214829835
2022.0,17.0
2022.0,30.413186214829835
2022.0,30.413186214829835
2021.0,34.0
2021.0,55.0
2021.0,53.0
2020.0,30.268334896359704
2019.0,32.0
2019.0,53.0
2019.0,31.0
2018.0,48.0
2018.0,29.0
2018.0,42.0
2018.0,30.123483577889573
2018.0,14.0
2017.0,30.05105791865452
2017.0,30.05105791865452
2017.0,8.0
2017.0,51.0
2016.0,36.0
2016.0,16.0
2016.0,29.97863225941944
2016.0,26.0
2016.0,45.0
2015.0,21.0
2015.0,32.0
2015.0,16.0
2015.0,57.0
2015.0,29.906206600184362
2015.0,36.0
2015.0,30.0
2015.0,29.906206600184362
2015.0,43.0
2015.0,29.906206600184362
2014.0,29.83378094094931
2014.0,44.0
2013.0,46.0
2012.0,60.0
2012.0,24.0
2012.0,29.68892962247918
2012.0,19.0
2011.0,25.0
2011.0,19.0
2011.0,35.0
2010.0,29.544078304009048
2010.0,29.544078304009048
2010.0,29.544078304009048
2009.0,39.0
2009.0,10.0
2009.0,52.0
2009.0,40.0
2008.0,29.399226985538917
2008.0,52.0
2008.0,14.0
2008.0,40.0
2008.0,15.0
2008.0,18.0
2007.0,34.0
2007.0,22.0
2007.0,29.326801326303837
2007.0,51.0
2007.0,29.326801326303837
2006.0,24.0
2006.0,41.0
2006.0,29.254375667068757
2006.0,29.254375667068757
2005.0,18.0
2005.0,18.0
2005.0,25.0
2005.0,17.0
2005.0,29.181950007833706
2005.0,29.181950007833706
2004.0,59.0
2004.0,30.0
2004.0,29.109524348598626
2004.0,29.109524348598626
2003.0,12.0
2003.0,30.0
2002.0,24.0
2002.0,41.0
2000.0,47.0
2000.0,23.0
2000.0,12.0
1999.0,39.0
1999.0,28.747396052423284
1999.0,28.747396052423284
1999.0,14.0
1999.0,25.0
1998.0,22.0
1997.0,42.0
1996.0,28.5301190747181
1996.0,36.0
1996.0,7.0
1995.0,28.45769341548302
1994.0,28.38526775624797
1994.0,12.0
1994.0,28.38526775624797
1993.0,69.0
1992.0,28.24041643777784
1992.0,28.24041643777784
1992.0,33.0
1990.0,28.09556511930768
1990.0,33.0
1989.0,17.0
1989.0,51.0
1989.0,28.023139460072628
1988.0,15.0
1988.0,15.0
1988.0,27.950713800837548
1988.0,15.0
1988.0,27.950713800837548
1988.0,27.950713800837548
1986.0,27.805862482367417
1984.0,16.0
1983.0,27.588585504662234
1982.0,32.0
1982.0,27.516159845427154
1981.0,53.0
1978.0,27.22645720848689
1978.0,17.0
1977.0,49.0
1977.0,32.0
1976.0,24.0
1974.0,20.0
1973.0,21.0
1971.0,32.0
1970.0,26.64705193460634
1970.0,16.0
1970.0,25.0
1969.0,8.0
1969.0,23.0
1969.0,26.574626275371287
1969.0,16.0
1968.0,22.0
1966.0,38.0
1965.0,32.0
1964.0,26.212497979195945
1964.0,28.0
